#
#,Current,dir:,/home/gotting/jgi
#,Date:,Wed,Jul,13,06:22:37,2022
#,Pipeline,mode:,SCAN
#,Program:,cmscan
#,Query,file:,AttcolgardBottom_FD/2029527006.a.fna
#,Target,file:,/home/gotting/db/Rfam.cm
#,Version:,1.1.2,(July,2016)
#,[ok]
#---,--------------------,---------,--------------------,---------,---------,---,--------,--------,--------,--------,------,-----,----,----,-----,------,---------,---,---,------,------,------,------,------,------,---------------------
#idx,target,name,accession,query,name,accession,clan,name,mdl,mdl,from,mdl,to,seq,from,seq,to,strand,trunc,pass,gc,bias,score,E-value,inc,olp,anyidx,afrct1,afrct2,winidx,wfrct1,wfrct2,description,of,target
1,RybB,RF00110,ACOFG988_contig30362,-,-,cm,32,79,1,49,+,5',2,0.47,0.0,49.9,1.1e-07,!,*,-,-,-,-,-,-,RybB,RNA
5,tRNA,RF00005,ACOFG988_F31SS7V02IXGMW,-,CL00001,cm,23,71,1,50,+,5',2,0.66,0.0,33.1,0.00053,!,*,-,-,-,-,-,-,tRNA
1,L31-Gammaproteobacteria,RF03157,ACOFG988_contig18135,-,CL00118,cm,3,52,1,51,+,5',2,0.65,0.0,41.5,1.1e-06,!,*,-,-,-,-,-,-,L31-Gammaproteobacteria,ribosomal,protein,leader
1,tRNA,RF00005,ACOFG988_F31SS7V02JWRTO,-,CL00001,cm,19,71,1,53,+,5',2,0.51,0.0,31.4,0.0016,!,*,-,-,-,-,-,-,tRNA
1,Lacto-rpoB,RF01709,ACOFG988_F31SS7V01CV153,-,-,cm,4,58,1,56,+,5',2,0.41,0.0,47.6,1.1e-05,!,*,-,-,-,-,-,-,Lacto-rpoB,RNA
1,tRNA,RF00005,ACOFG988_F31SS7V01DXHS9,-,CL00001,cm,16,71,1,56,+,5',2,0.64,0.0,39.1,1.2e-05,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_F31SS7V02GFPG2,-,CL00001,cm,15,71,1,59,+,5',2,0.61,0.0,38.1,2.2e-05,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_F31SS7V02FODGK,-,CL00001,cm,15,71,1,60,+,5',2,0.48,0.0,37.9,2.4e-05,!,*,-,-,-,-,-,-,tRNA
6,tRNA,RF00005,ACOFG988_F31SS7V01EJL3K,-,CL00001,cm,14,71,1,60,+,5',2,0.58,0.0,42.0,1.8e-06,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_F31SS7V02FXZRK,-,CL00001,cm,24,71,1,62,+,5',2,0.50,0.0,29.4,0.006,!,*,-,-,-,-,-,-,tRNA
2,SdsR_RyeB,RF00111,ACOFG988_F31SS7V02FPL7E,-,CL00105,cm,39,100,1,62,+,5',2,0.50,0.0,74.8,8e-13,!,*,-,-,-,-,-,-,SdsR_RyeB,RNA
1,GlmY_tke1,RF00128,ACOFG988_contig05342,-,CL00011,cm,96,163,1,63,+,5',2,0.49,0.0,52.4,3.6e-09,!,*,-,-,-,-,-,-,Glm,Y,RNA,activator,of,glmS,mRNA
1,tRNA,RF00005,ACOFG988_F31SS7V01C64R6,-,CL00001,cm,11,71,1,64,+,5',2,0.62,0.0,45.2,2.2e-07,!,*,-,-,-,-,-,-,tRNA
1,tpke11,RF02031,ACOFG988_F31SS7V02G5Z9C,-,-,cm,13,76,1,64,+,5',2,0.55,0.0,60.6,2.4e-11,!,*,-,-,-,-,-,-,tpke11
1,tRNA,RF00005,ACOFG988_F31SS7V01C8IW9,-,CL00001,cm,9,71,1,66,+,5',2,0.67,0.0,48.2,3.3e-08,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,ACOFG988_F31SS7V02HBBRE,-,CL00001,cm,8,71,1,67,+,5',2,0.63,0.0,44.5,3.5e-07,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_F31SS7V02GJRR7,-,CL00001,cm,6,71,1,68,+,5',2,0.62,0.0,52.2,2.4e-09,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,ACOFG988_contig19117,-,CL00001,cm,7,71,1,68,+,5',2,0.54,0.0,54.2,6.7e-10,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_contig34384,-,CL00001,cm,16,71,1,69,+,5',2,0.55,0.0,31.6,0.0015,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,ACOFG988_F31SS7V02FIM0I,-,CL00001,cm,7,71,1,76,+,5',2,0.59,0.0,40.1,6e-06,!,*,-,-,-,-,-,-,tRNA
1,tRNA-Sec,RF01852,ACOFG988_F31SS7V01C05Z7,-,CL00001,cm,16,91,1,77,+,5',2,0.61,0.0,57.0,1e-09,!,*,-,-,-,-,-,-,Selenocysteine,transfer,RNA
1,STnc560,RF01407,ACOFG988_F31SS7V01BGEPO,-,-,cm,135,214,1,80,+,5',2,0.47,0.0,94.7,4.9e-19,!,*,-,-,-,-,-,-,STnc560,Hfq,binding,RNA
2,OmrA-B,RF00079,ACOFG988_F31SS7V02FPDC8,-,-,cm,1,87,350,270,-,no,1,0.48,0.0,69.3,7.7e-12,!,*,-,-,-,-,-,-,OmrA-B,family
1,isrK,RF01394,ACOFG988_F31SS7V01CRPKQ,-,-,cm,1,77,350,427,+,no,1,0.51,0.0,70.2,1.4e-13,!,*,-,-,-,-,-,-,isrK,Hfq,binding,RNA
1,tRNA,RF00005,ACOFG988_F31SS7V02H8238,-,CL00001,cm,1,71,351,279,-,no,1,0.51,0.0,44.2,4.4e-07,!,*,-,-,-,-,-,-,tRNA
1,C4,RF01695,ACOFG988_F31SS7V02H9L53,-,CL00128,cm,1,87,353,441,+,no,1,0.62,0.0,62.9,3.1e-10,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,DnaX,RF00382,ACOFG988_F31SS7V01ETMZE,-,-,cm,1,65,355,290,-,no,1,0.62,0.0,89.2,8.6e-19,!,*,-,-,-,-,-,-,DnaX,ribosomal,frameshifting,element
1,rncO,RF00552,ACOFG988_F31SS7V02JM6VN,-,-,cm,1,106,355,460,+,3',3,0.54,0.0,60.7,2.9e-11,!,*,-,-,-,-,-,-,rncO
1,ES056,RF02752,ACOFG988_F31SS7V01EQL9Q,-,-,cm,1,92,356,260,-,no,1,0.41,0.0,56.0,7.2e-08,!,*,-,-,-,-,-,-,ES056,sRNA
1,tRNA,RF00005,ACOFG988_F31SS7V01ETEO7,-,CL00001,cm,1,71,357,284,-,no,1,0.62,0.0,62.7,2.9e-12,!,*,-,-,-,-,-,-,tRNA
1,AgrB,RF02891,ACOFG988_F31SS7V01EW0B6,-,-,cm,1,84,357,441,+,no,1,0.46,0.0,85.0,6.4e-14,!,*,-,-,-,-,-,-,ArsR-gov,region,gene,B
1,rne5,RF00040,ACOFG988_F31SS7V02I7NMB,-,-,cm,1,334,358,21,-,no,1,0.49,0.0,244.2,2.9e-75,!,*,-,-,-,-,-,-,RNase,E,5',UTR,element
1,tRNA,RF00005,ACOFG988_F31SS7V01EVNSX,-,CL00001,cm,9,63,358,414,+,no,1,0.40,0.0,30.2,0.0034,!,*,-,-,-,-,-,-,tRNA
1,cspA,RF01766,ACOFG988_contig34433,-,-,cm,78,428,359,6,-,5',2,0.45,0.0,303.2,1.6e-82,!,*,-,-,-,-,-,-,cspA,thermoregulator
2,C4,RF01695,ACOFG988_F31SS7V01DPHXY,-,CL00128,cm,1,87,359,272,-,no,1,0.65,0.0,65.9,5.7e-11,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,rydB,RF00118,ACOFG988_F31SS7V01B0IFM,-,-,cm,1,62,359,299,-,no,1,0.56,0.0,78.5,2.2e-17,!,*,-,-,-,-,-,-,rydB,RNA
4,tRNA,RF00005,ACOFG988_F31SS7V01DKLM2,-,CL00001,cm,1,71,359,431,+,no,1,0.67,0.0,61.4,6.6e-12,!,*,-,-,-,-,-,-,tRNA
1,C4,RF01695,ACOFG988_F31SS7V02HZ0EI,-,CL00128,cm,1,87,360,271,-,no,1,0.62,0.0,64.5,1.3e-10,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,tRNA,RF00005,ACOFG988_F31SS7V02F3A1Q,-,CL00001,cm,1,71,362,290,-,no,1,0.52,0.0,71.3,1.1e-14,!,*,-,-,-,-,-,-,tRNA
1,STnc100,RF02076,ACOFG988_contig05360,-,-,cm,1,206,362,553,+,no,1,0.51,0.0,86.3,2.2e-17,!,*,-,-,-,-,-,-,Gammaproteobacterial,sRNA,STnc100
1,C4,RF01695,ACOFG988_F31SS7V01BR9EU,-,CL00128,cm,1,87,363,467,+,no,1,0.65,0.0,55.7,1.7e-08,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,STnc450,RF02051,ACOFG988_F31SS7V01DQI0C,-,-,cm,10,57,364,316,-,5',2,0.53,0.0,45.2,1.6e-07,!,*,-,-,-,-,-,-,Enterobacterial,sRNA,STnc450
1,L25-Gammaproteobacteria,RF03131,ACOFG988_contig16324,-,-,cm,1,26,364,389,+,no,1,0.62,0.0,46.7,2.4e-08,!,*,-,-,-,-,-,-,L25-Gammaproteobacteria,ribosomal,protein,leader
1,STnc450,RF02051,ACOFG988_F31SS7V01C7776,-,-,cm,1,57,364,420,+,no,1,0.51,0.0,40.8,2.6e-06,!,*,-,-,-,-,-,-,Enterobacterial,sRNA,STnc450
1,rydB,RF00118,ACOFG988_F31SS7V01AL0FN,-,-,cm,1,62,364,426,+,no,1,0.59,0.0,59.2,7.3e-12,!,*,-,-,-,-,-,-,rydB,RNA
1,sroB,RF00368,ACOFG988_F31SS7V01D4BL2,-,-,cm,1,83,365,281,-,no,1,0.36,0.0,84.3,1.5e-11,!,*,-,-,-,-,-,-,sroB,RNA
4,5S_rRNA,RF00001,ACOFG988_F31SS7V01A0HWJ,-,CL00113,cm,1,119,365,481,+,no,1,0.64,0.0,70.2,3.5e-13,!,*,-,-,-,-,-,-,5S,ribosomal,RNA
1,naRNA4,RF02564,ACOFG988_F31SS7V02F3GHO,-,-,cm,1,77,366,289,-,no,1,0.56,0.0,85.9,1e-14,!,*,-,-,-,-,-,-,Nucleoid-associated,noncoding,RNA,4,(CssrE)
1,tpke11,RF02031,ACOFG988_contig19365,-,-,cm,1,76,366,443,+,no,1,0.53,0.0,46.4,1.6e-07,!,*,-,-,-,-,-,-,tpke11
1,AsdA,RF02674,ACOFG988_F31SS7V01DLAGE,-,-,cm,1,81,367,287,-,no,1,0.56,0.0,84.6,8.1e-17,!,*,-,-,-,-,-,-,antisense,RNA,of,dnaA,mRNA
1,L25-Gammaproteobacteria,RF03131,ACOFG988_F31SS7V02IWIKB,-,-,cm,1,26,367,342,-,no,1,0.69,0.0,47.4,1.5e-08,!,*,-,-,-,-,-,-,L25-Gammaproteobacteria,ribosomal,protein,leader
1,C4,RF01695,ACOFG988_F31SS7V02HQOYS,-,CL00128,cm,1,87,367,455,+,no,1,0.62,0.0,60.3,1.3e-09,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,LSU_rRNA_bacteria,RF02541,ACOFG988_contig33259,-,CL00112,cm,1,409,368,1,-,3',3,0.52,0.0,286.8,2.7e-92,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,ACOFG988_F31SS7V02JGC3M,-,CL00112,cm,2723,2925,368,162,-,5',2,0.50,0.0,150.5,1.3e-46,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,ACOFG988_F31SS7V02JGC3M,-,CL00112,cm,2795,2990,368,163,-,5',2,0.50,0.0,86.2,1.8e-23,!,=,1,1.000,0.995,",",",Archaeal,large,subunit,ribosomal,RNA
3,tRNA,RF00005,ACOFG988_contig32310,-,CL00001,cm,1,71,368,438,+,no,1,0.58,0.0,57.2,9.8e-11,!,*,-,-,-,-,-,-,tRNA
2,LSU_rRNA_archaea,RF02540,ACOFG988_contig33259,-,CL00112,cm,1,407,370,1,-,3',3,0.52,0.0,179.2,7.1e-53,!,=,1,0.995,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
1,MicA,RF00078,ACOFG988_contig26471,-,-,cm,1,75,370,441,+,no,1,0.44,0.0,84.2,1.4e-12,!,*,-,-,-,-,-,-,MicA,sRNA
1,Pseudomon-Rho,RF01720,ACOFG988_F31SS7V02I6KQO,-,-,cm,1,102,370,464,+,no,1,0.65,0.1,75.3,9.8e-10,!,*,-,-,-,-,-,-,Pseudomon-Rho,RNA
1,Ysr155_RyfD,RF02768,ACOFG988_contig02820,-,-,cm,1,140,371,509,+,no,1,0.42,0.0,109.0,1.7e-23,!,*,-,-,-,-,-,-,Yersinia,sRNA,155(RyfD)
1,tRNA,RF00005,ACOFG988_F31SS7V02GAS95,-,CL00001,cm,1,71,372,445,+,no,1,0.64,0.0,69.3,4.2e-14,!,*,-,-,-,-,-,-,tRNA
1,TPP,RF00059,ACOFG988_F31SS7V01CR0QX,-,-,cm,1,105,373,480,+,no,1,0.49,0.0,61.9,4e-10,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,C4,RF01695,ACOFG988_F31SS7V01EBAEP,-,CL00128,cm,1,87,374,287,-,no,1,0.66,0.0,56.6,1e-08,!,*,-,-,-,-,-,-,C4,antisense,RNA
3,tRNA,RF00005,ACOFG988_F31SS7V01AFRC0,-,CL00001,cm,1,71,374,445,+,no,1,0.49,0.0,57.3,9.2e-11,!,*,-,-,-,-,-,-,tRNA
1,radC,RF01754,ACOFG988_F31SS7V01A0JPB,-,-,cm,1,148,376,241,-,no,1,0.60,0.0,64.4,2.7e-09,!,*,-,-,-,-,-,-,radC,RNA
2,tRNA,RF00005,ACOFG988_F31SS7V01DEGFX,-,CL00001,cm,1,71,376,305,-,no,1,0.57,0.0,64.1,1.2e-12,!,*,-,-,-,-,-,-,tRNA
1,P24,RF00629,ACOFG988_F31SS7V02G192A,-,-,cm,1,255,377,126,-,no,1,0.60,0.0,226.7,6.7e-65,!,*,-,-,-,-,-,-,Pseudomonas,sRNA,P24
1,6S,RF00013,ACOFG988_F31SS7V02I9EHS,-,-,cm,1,187,377,193,-,no,1,0.61,0.0,74.1,2.2e-13,!,*,-,-,-,-,-,-,6S,/,SsrS,RNA
1,Fluoride,RF01734,ACOFG988_F31SS7V02GISUB,-,-,cm,1,65,377,305,-,no,1,0.44,0.0,35.6,0.00027,!,*,-,-,-,-,-,-,Fluoride,riboswitch
5,tRNA,RF00005,ACOFG988_contig20751,-,CL00001,cm,1,71,378,305,-,no,1,0.51,0.0,71.6,9.7e-15,!,*,-,-,-,-,-,-,tRNA
1,SAH_riboswitch,RF01057,ACOFG988_F31SS7V01A6YPR,-,-,cm,1,71,378,480,+,3',3,0.64,0.0,52.6,2.8e-07,!,*,-,-,-,-,-,-,S-adenosyl-L-homocysteine,riboswitch
1,isrN,RF01396,ACOFG988_F31SS7V02ITQ0L,-,-,cm,1,108,378,485,+,3',3,0.49,0.0,84.3,1e-17,!,*,-,-,-,-,-,-,isrN,Hfq,binding,RNA
1,CpoB_ybgF_thermometer,RF02782,ACOFG988_F31SS7V02G2KG4,-,-,cm,3,139,379,240,-,5',2,0.37,0.0,57.9,3.6e-09,!,*,-,-,-,-,-,-,CpoB/ybgF,ICR,thermometer
1,AsrC,RF02746,ACOFG988_F31SS7V02JHNZI,-,-,cm,444,820,380,2,-,5',4,0.58,0.3,237.0,2.1e-73,!,*,-,-,-,-,-,-,antisense,RNA,of,rseC,mRNA
2,isrK,RF01394,ACOFG988_contig01667,-,-,cm,1,77,380,304,-,no,1,0.58,0.0,66.3,1.3e-12,!,*,-,-,-,-,-,-,isrK,Hfq,binding,RNA
1,tRNA,RF00005,ACOFG988_F31SS7V02HP8JG,-,CL00001,cm,1,71,380,452,+,no,1,0.53,0.0,70.7,1.7e-14,!,*,-,-,-,-,-,-,tRNA
1,Trp_leader,RF00513,ACOFG988_F31SS7V01A2FRG,-,-,cm,1,100,381,288,-,no,1,0.57,0.0,74.8,1.1e-14,!,*,-,-,-,-,-,-,Tryptophan,operon,leader
1,ES036,RF02751,ACOFG988_contig07035,-,-,cm,1,43,381,340,-,no,1,0.36,0.0,52.6,9.8e-09,!,*,-,-,-,-,-,-,ES036,(CssrF),sRNA
1,tRNA,RF00005,ACOFG988_contig08583,-,CL00001,cm,1,71,382,452,+,no,1,0.54,0.0,71.2,1.2e-14,!,*,-,-,-,-,-,-,tRNA
4,LSU_rRNA_eukarya,RF02543,ACOFG988_F31SS7V02IXGMW,-,CL00112,cm,1,134,382,515,+,3',3,0.53,0.0,75.3,3.6e-15,!,=,1,1.000,0.459,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,sok,RF01794,ACOFG988_contig01991,-,-,cm,1,158,383,213,-,no,1,0.48,0.0,117.2,1.7e-25,!,*,-,-,-,-,-,-,sok,antitoxin,(CssrC)
1,RtT,RF00391,ACOFG988_F31SS7V01CPQME,-,-,cm,1,130,383,251,-,no,1,0.61,0.0,101.3,3.7e-21,!,*,-,-,-,-,-,-,RtT,RNA
1,L25-Gammaproteobacteria,RF03131,ACOFG988_F31SS7V01DBC14,-,-,cm,1,26,383,408,+,no,1,0.58,0.0,43.6,2e-07,!,*,-,-,-,-,-,-,L25-Gammaproteobacteria,ribosomal,protein,leader
1,Intron_gpII,RF00029,ACOFG988_F31SS7V01DQ4KZ,-,-,cm,1,93,384,306,-,no,1,0.58,0.0,44.5,2.4e-06,!,*,-,-,-,-,-,-,Group,II,catalytic,intron
3,tRNA,RF00005,ACOFG988_F31SS7V01ENVUV,-,CL00001,cm,1,71,384,311,-,no,1,0.66,0.0,60.9,9.2e-12,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_F31SS7V01CU0UX,-,CL00001,cm,4,71,384,314,-,5',2,0.62,0.0,52.5,2.1e-09,!,*,-,-,-,-,-,-,tRNA
1,Bacteria_small_SRP,RF00169,ACOFG988_contig23173,-,CL00003,cm,1,97,385,289,-,no,1,0.62,0.0,63.8,5.5e-13,!,*,-,-,-,-,-,-,Bacterial,small,signal,recognition,particle,RNA
1,JUMPstart,RF01707,ACOFG988_F31SS7V01ENDBO,-,-,cm,1,38,385,423,+,no,1,0.56,0.0,57.3,2.5e-11,!,*,-,-,-,-,-,-,JUMPstart,RNA
1,STnc250,RF01409,ACOFG988_contig12822,-,-,cm,1,94,385,479,+,no,1,0.39,0.0,77.1,3.9e-14,!,*,-,-,-,-,-,-,STnc250,Hfq,binding,RNA
3,tRNA,RF00005,ACOFG988_F31SS7V02H47AV,-,CL00001,cm,1,71,386,304,-,no,1,0.59,0.0,50.0,1e-08,!,*,-,-,-,-,-,-,tRNA
1,Hrs1,RF02628,ACOFG988_F31SS7V01DMG4V,-,-,cm,1,74,386,314,-,no,1,0.47,0.0,64.2,6.2e-11,!,*,-,-,-,-,-,-,Hfq-regulated,sRNA,1
1,tRNA,RF00005,ACOFG988_F31SS7V01B0TIL,-,CL00001,cm,1,65,386,453,+,3',3,0.57,0.0,55.5,3e-10,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_contig32546,-,CL00001,cm,1,71,386,458,+,no,1,0.49,0.0,78.5,1.1e-16,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_F31SS7V01DBNLA,-,CL00001,cm,1,71,386,459,+,no,1,0.57,0.0,70.9,1.4e-14,!,*,-,-,-,-,-,-,tRNA
1,c4-a1b1,RF03163,ACOFG988_F31SS7V01DPEU1,-,CL00128,cm,1,53,387,438,+,no,1,0.63,0.0,56.8,2e-12,!,*,-,-,-,-,-,-,a1,,b1,targets,of,C4,antisense,RNA
1,Intron_gpI,RF00028,ACOFG988_F31SS7V02HEWMW,-,-,cm,1,251,389,104,-,no,1,0.49,0.0,77.7,5.4e-18,!,*,-,-,-,-,-,-,Group,I,catalytic,intron
2,c4-a1b1,RF03163,ACOFG988_F31SS7V01BFJV8,-,CL00128,cm,1,53,389,337,-,no,1,0.58,0.0,52.8,3.2e-11,!,*,-,-,-,-,-,-,a1,,b1,targets,of,C4,antisense,RNA
1,int-alpA,RF02996,ACOFG988_F31SS7V01ANRJO,-,-,cm,1,57,389,441,+,no,3,0.58,0.0,39.6,6.9e-06,!,*,-,-,-,-,-,-,int-alpA,RNA
1,SECIS_3,RF01989,ACOFG988_contig22459,-,-,cm,1,59,389,447,+,no,1,0.68,0.0,78.1,1.4e-17,!,*,-,-,-,-,-,-,Selenocysteine,insertion,sequence,3
1,sok,RF01794,ACOFG988_F31SS7V02HIKB9,-,-,cm,1,99,389,501,+,3',3,0.49,0.0,54.1,1.8e-09,!,*,-,-,-,-,-,-,sok,antitoxin,(CssrC)
1,AsrC,RF02746,ACOFG988_contig09667,-,-,cm,418,805,390,3,-,no,1,0.60,0.6,201.9,5.8e-62,!,*,-,-,-,-,-,-,antisense,RNA,of,rseC,mRNA
1,MicF,RF00033,ACOFG988_F31SS7V02I8RL9,-,-,cm,1,94,390,296,-,no,1,0.34,0.2,103.5,9.3e-16,!,*,-,-,-,-,-,-,MicF,RNA
1,ES222,RF02755,ACOFG988_F31SS7V02FMXDA,-,-,cm,1,104,390,493,+,3',3,0.41,0.0,84.5,4.2e-15,!,*,-,-,-,-,-,-,ES222,sRNA
1,isrK,RF01394,ACOFG988_F31SS7V02JSL5P,-,-,cm,1,77,391,314,-,no,1,0.56,0.0,77.0,2.4e-15,!,^,-,-,-,-,-,-,isrK,Hfq,binding,RNA
1,tRNA,RF00005,ACOFG988_F31SS7V02FMHQX,-,CL00001,cm,1,71,391,318,-,no,1,0.59,0.0,67.0,1.8e-13,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_contig00107,-,CL00001,cm,1,71,391,318,-,no,1,0.57,0.0,63.2,2e-12,!,*,-,-,-,-,-,-,tRNA
1,CRISPR-DR4,RF01317,ACOFG988_F31SS7V02JNS9G,-,CL00014,cm,1,28,391,364,-,no,1,0.54,0.0,46.3,1.9e-08,!,*,-,-,-,-,-,-,CRISPR,RNA,direct,repeat,element
1,tRNA,RF00005,ACOFG988_F31SS7V01DOQQH,-,CL00001,cm,1,71,391,465,+,no,1,0.72,0.1,53.6,1e-09,!,*,-,-,-,-,-,-,tRNA
1,sok,RF01794,ACOFG988_contig26891,-,-,cm,1,158,392,224,-,no,1,0.47,0.0,50.8,1.2e-08,!,*,-,-,-,-,-,-,sok,antitoxin,(CssrC)
1,sok,RF01794,ACOFG988_contig20901,-,-,cm,1,158,392,242,-,no,1,0.52,0.0,112.1,3.5e-24,!,*,-,-,-,-,-,-,sok,antitoxin,(CssrC)
1,ROSE_2,RF01832,ACOFG988_F31SS7V01D7TG5,-,-,cm,1,73,392,317,-,no,1,0.46,0.0,77.2,3.8e-16,!,*,-,-,-,-,-,-,Repression,of,heat,shock,gene,expression,(ROSE),element
3,tRNA,RF00005,ACOFG988_F31SS7V02FVTYQ,-,CL00001,cm,1,71,392,464,+,no,1,0.52,0.0,70.6,1.8e-14,!,*,-,-,-,-,-,-,tRNA
1,tmRNA,RF00023,ACOFG988_F31SS7V01DOXSJ,-,CL00001,cm,1,354,393,34,-,no,1,0.49,0.0,176.6,2e-50,!,*,-,-,-,-,-,-,transfer-messenger,RNA
1,C4,RF01695,ACOFG988_F31SS7V02HPG7M,-,CL00128,cm,1,87,393,480,+,no,1,0.60,0.0,72.1,1.8e-12,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,MicA,RF00078,ACOFG988_F31SS7V02GT52M,-,-,cm,1,75,395,323,-,no,1,0.44,0.0,86.2,5.5e-13,!,*,-,-,-,-,-,-,MicA,sRNA
1,cspA,RF01766,ACOFG988_contig03786,-,-,cm,1,428,395,804,+,no,1,0.41,0.1,148.2,2.9e-38,!,*,-,-,-,-,-,-,cspA,thermoregulator
1,tRNA,RF00005,ACOFG988_F31SS7V01EMSR0,-,CL00001,cm,1,71,396,323,-,no,1,0.64,0.0,52.1,2.7e-09,!,*,-,-,-,-,-,-,tRNA
1,LSU_rRNA_bacteria,RF02541,ACOFG988_F31SS7V01CZHN3,-,CL00112,cm,2574,2925,397,46,-,5',2,0.49,0.0,358.3,3.2e-116,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,ACOFG988_F31SS7V01CZHN3,-,CL00112,cm,2645,2990,397,46,-,5',2,0.49,0.0,244.9,1.2e-73,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,ACOFG988_F31SS7V01CZHN3,-,CL00112,cm,2926,3401,397,57,-,5',2,0.49,0.0,131.3,1.2e-29,!,=,1,1.000,0.969,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,Peptidase-S11,RF03039,ACOFG988_contig19934,-,-,cm,1,84,397,308,-,no,1,0.56,0.0,59.6,3.5e-09,!,*,-,-,-,-,-,-,Peptidase-S11,RNA
1,IS1222_FSE,RF00383,ACOFG988_F31SS7V02G36MB,-,-,cm,56,118,397,335,-,5',2,0.56,0.0,57.9,1.6e-09,!,*,-,-,-,-,-,-,Insertion,sequence,IS1222,ribosomal,frameshifting,element
1,EFASI,RF02957,ACOFG988_F31SS7V01APSYC,-,-,cm,1,134,398,248,-,no,1,0.58,0.0,83.5,9.4e-16,!,*,-,-,-,-,-,-,EFASI,RNA
1,c4-a1b1,RF03163,ACOFG988_contig05776,-,CL00128,cm,1,53,398,450,+,no,1,0.60,0.0,48.3,6.9e-10,!,*,-,-,-,-,-,-,a1,,b1,targets,of,C4,antisense,RNA
1,LSU_rRNA_bacteria,RF02541,ACOFG988_F31SS7V01BYNE0,-,CL00112,cm,2663,2925,399,137,-,5',2,0.46,0.0,242.7,1.7e-77,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,ACOFG988_F31SS7V01BYNE0,-,CL00112,cm,2734,2990,399,137,-,5',2,0.46,0.0,148.9,2.6e-43,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,ACOFG988_F31SS7V01BYNE0,-,CL00112,cm,3014,3401,399,148,-,5',2,0.46,0.0,75.4,3.3e-15,!,=,1,1.000,0.958,",",",Eukaryotic,large,subunit,ribosomal,RNA
8,5_8S_rRNA,RF00002,ACOFG988_contig00002,-,CL00112,cm,1,154,399,245,-,no,1,0.49,0.0,45.7,4.6e-09,!,=,5,1.000,0.377,",",",5.8S,ribosomal,RNA
1,STnc550,RF02081,ACOFG988_F31SS7V01DOSPD,-,-,cm,1,76,399,475,+,3',3,0.47,0.0,54.4,8.6e-11,!,*,-,-,-,-,-,-,Enterobacterial,sRNA,STnc550
1,CpoB_ybgF_thermometer,RF02782,ACOFG988_contig18391,-,-,cm,1,139,399,537,+,no,1,0.45,0.0,142.7,2.5e-29,!,*,-,-,-,-,-,-,CpoB/ybgF,ICR,thermometer
1,frnS,RF01796,ACOFG988_contig25032,-,-,cm,1,119,400,283,-,no,1,0.45,0.0,133.3,1.3e-24,!,*,-,-,-,-,-,-,Fumarate/nitrate,reductase,regulator,sRNA
1,ClpQY_promoter,RF02401,ACOFG988_contig15015,-,-,cm,1,58,400,345,-,no,1,0.61,0.0,66.2,6.5e-12,!,*,-,-,-,-,-,-,ClpQY,promoter
2,tRNA,RF00005,ACOFG988_contig25699,-,CL00001,cm,1,71,400,473,+,no,1,0.59,0.0,66.4,2.8e-13,!,*,-,-,-,-,-,-,tRNA
1,Cobalamin,RF00174,ACOFG988_F31SS7V01DEMCD,-,CL00101,cm,1,131,400,516,+,3',3,0.52,0.0,47.8,5.7e-10,!,*,-,-,-,-,-,-,Cobalamin,riboswitch
